,sensor,date,class,reason,speed,feat1,feat2,feat3,feat4,feat5,feat6,predicted,user_name,followers_count,verified
0,108024702,1/30/2017 17:49,1,Congestion ,81,3600,0.3,13,31.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:50,1,Congestion ,78,3540,0.3,14,32.0,27.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:51,1,Congestion ,68,3540,0.3,17,37.0,27.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:52,1,Congestion ,65,3480,0.3,19,39.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:53,1,Congestion ,58,3360,0.3,21,44.0,27.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:54,1,Congestion ,53,3240,0.3,24,48.0,27.0,27.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:55,1,Congestion ,47,3240,0.3,26,54.0,27.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:56,1,Congestion ,41,3180,0.3,28,62.0,27.0,27.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:57,1,Congestion ,34,3000,0.3,31,74.0,27.0,27.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:58,1,Congestion ,31,2940,0.3,33,81.0,27.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 17:59,1,Congestion ,28,2880,0.3,35,90.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 18:00,1,Congestion ,26,2880,0.4,36,97.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 18:01,1,Congestion ,25,2820,0.4,37,101.0,26.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 18:02,1,Congestion ,25,2760,0.4,38,101.0,25.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 18:03,1,Congestion ,23,2760,0.4,41,110.0,24.0,23.0,2.0,,0.0,0.0
0,108024702,1/30/2017 18:04,1,Congestion ,22,2700,0.4,42,115.0,28.0,28.0,2.0,,0.0,0.0
0,108024702,1/30/2017 18:05,1,Congestion ,20,2760,0.4,41,126.0,29.0,27.0,2.0,,0.0,0.0
0,108024702,1/30/2017 18:06,1,Congestion ,22,2820,0.4,42,115.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 18:07,1,Congestion ,22,2820,0.4,42,115.0,26.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 18:08,1,Congestion ,24,2820,0.4,40,105.0,25.0,24.0,2.0,,0.0,0.0
0,108024702,1/30/2017 18:09,1,Congestion ,24,3120,0.3,41,105.0,28.0,27.0,2.0,,0.0,0.0
0,108024702,1/30/2017 18:10,1,Congestion ,26,3300,0.3,39,97.0,27.0,26.0,2.0,,0.0,0.0
0,108024702,1/30/2017 18:11,1,Congestion ,27,3420,0.3,38,93.0,26.0,25.0,2.0,,0.0,0.0
0,108024702,1/30/2017 18:12,1,Congestion ,31,3600,0.3,36,81.0,27.0,25.0,2.0,,0.0,0.0
