,sensor,date,class,reason,speed,feat1,feat2,feat3,feat4,feat5,feat6,predicted,user_name,followers_count,verified
0,103048502,1/8/2017 11:27,1,Congestion ,40,3720,0.2,24,87.0,37.0,47.0,2,,0,0
0,103048502,1/8/2017 11:28,1,Congestion ,39,3660,0.2,26,89.0,37.0,47.0,2,,0,0
0,103048502,1/8/2017 11:29,1,Congestion ,37,3600,0.3,26,94.0,37.0,47.0,2,,0,0
0,103048502,1/8/2017 11:30,1,Congestion ,35,3480,0.3,27,99.0,37.0,48.0,2,,0,0
0,103048502,1/8/2017 11:31,1,Congestion ,34,3420,0.3,28,102.0,37.0,48.0,2,,0,0
0,103048502,1/8/2017 11:32,1,Congestion ,32,3420,0.3,29,108.0,36.0,48.0,2,,0,0
0,103048502,1/8/2017 11:33,1,Congestion ,31,3240,0.3,31,112.0,37.0,48.0,2,,0,0
0,103048502,1/8/2017 11:34,1,Congestion ,31,3240,0.3,31,112.0,37.0,48.0,2,,0,0
0,103048502,1/8/2017 11:35,1,Congestion ,29,3120,0.3,32,120.0,37.0,48.0,2,,0,0
0,103048502,1/8/2017 11:36,1,Congestion ,29,3060,0.3,32,120.0,37.0,48.0,2,,0,0
0,103048502,1/8/2017 11:37,1,Congestion ,29,3060,0.3,32,120.0,37.0,48.0,2,,0,0
0,103048502,1/8/2017 11:38,1,Congestion ,29,3000,0.3,33,120.0,37.0,48.0,2,,0,0
0,103048502,1/8/2017 11:39,1,Congestion ,27,3000,0.3,33,129.0,37.0,49.0,2,,0,0
0,103048502,1/8/2017 11:40,1,Congestion ,27,3000,0.3,33,129.0,37.0,49.0,2,,0,0
0,103048502,1/8/2017 11:41,1,Congestion ,26,2940,0.3,33,134.0,36.0,49.0,2,,0,0
0,103048502,1/8/2017 11:42,1,Congestion ,26,2880,0.3,33,134.0,36.0,49.0,2,,0,0
0,103048502,1/8/2017 11:43,1,Congestion ,26,2820,0.3,34,134.0,36.0,49.0,2,,0,0
0,103048502,1/8/2017 11:44,1,Congestion ,26,2760,0.4,34,134.0,36.0,49.0,2,,0,0
0,103048502,1/8/2017 11:45,1,Congestion ,26,2700,0.4,34,134.0,36.0,49.0,2,,0,0
0,103048502,1/8/2017 11:46,1,Congestion ,24,2760,0.4,35,145.0,37.0,49.0,2,,0,0
0,103048502,1/8/2017 11:47,1,Congestion ,24,2760,0.4,34,145.0,37.0,49.0,2,,0,0
