,sensor,date,class,reason,speed,feat1,feat2,feat3,feat4,feat5,feat6,predicted,user_name,followers_count,verified
0,199131002,1/2/2017 10:44,0,Congestion ,106,5520,0.3,9,33.0,37.0,35.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:45,0,Congestion ,106,5460,0.3,9,33.0,37.0,35.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:46,0,Congestion ,106,5580,0.3,9,33.0,37.0,35.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:47,0,Congestion ,106,5520,0.2,9,33.0,37.0,35.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:48,0,Congestion ,106,5580,0.3,9,33.0,37.0,35.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:49,0,Congestion ,105,5580,0.3,9,34.0,37.0,34.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:50,0,Congestion ,105,5640,0.2,9,34.0,37.0,35.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:51,0,Congestion ,105,5700,0.2,10,34.0,37.0,35.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:52,0,Congestion ,105,5820,0.2,10,34.0,37.0,35.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:53,0,Congestion ,105,5820,0.2,10,34.0,37.0,35.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:54,0,Congestion ,106,5880,0.2,10,33.0,37.0,35.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:55,0,Congestion ,106,5880,0.2,10,33.0,37.0,36.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:56,0,Congestion ,106,5880,0.2,10,33.0,37.0,36.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:57,0,Congestion ,106,5760,0.2,10,33.0,37.0,36.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:58,0,Congestion ,106,5880,0.2,10,33.0,37.0,36.0,2.0,,0.0,0.0
0,199131002,1/2/2017 10:59,0,Congestion ,106,5940,0.2,10,33.0,37.0,36.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:00,0,Congestion ,106,5940,0.2,10,33.0,37.0,36.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:01,0,Congestion ,106,5940,0.2,10,33.0,37.0,36.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:02,0,Congestion ,106,5940,0.2,10,33.0,37.0,36.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:03,0,Congestion ,106,5940,0.2,10,33.0,37.0,36.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:04,0,Congestion ,106,5940,0.2,10,33.0,37.0,36.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:05,0,Congestion ,106,5820,0.2,9,33.0,37.0,36.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:06,0,Congestion ,106,5820,0.2,9,33.0,37.0,36.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:07,0,Congestion ,106,5760,0.2,9,33.0,37.0,36.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:08,0,Congestion ,106,5760,0.2,9,33.0,37.0,36.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:09,0,Congestion ,106,5760,0.2,9,33.0,37.0,36.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:10,0,Congestion ,106,5940,0.2,10,33.0,37.0,38.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:11,0,Congestion ,105,6000,0.2,10,34.0,37.0,37.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:12,0,Congestion ,105,6060,0.2,10,34.0,37.0,37.0,2.0,,0.0,0.0
0,199131002,1/2/2017 11:13,0,Congestion ,105,6120,0.2,10,34.0,37.0,37.0,2.0,,0.0,0.0
